35591603,88:5c:47
01260000,90:67:b5
35398604,00:21:35
86034801,84:a7:83
01239800,0c:b5:de
35562504,88:5c:47
01223800,94:ae:61
35176204,18:42:2f
01261600,04:0a:83
35392104,54:05:5f
86877900,54:e3:f6
35202103,18:42:2f
35275404,54:e3:f6
01232200,68:59:7f
35275504,0c:b5:de
01232300,00:1d:4c
33215700,94:ae:61
33215800,90:67:f3
33215900,00:1d:4c
33216000,00:21:35
33216100,90:67:f3
33216200,00:17:cc
33216300,00:1d:4c
33216400,54:05:5f
33216500,90:67:f3
33216600,00:21:35
33216700,18:42:2f
33216800,18:42:2f
33216900,90:67:f3
33217000,90:67:b5
33217100,d4:22:4e
33217200,68:54:ed
33217300,00:21:35
33217400,0c:b5:de
33217500,04:0a:83
33217600,68:54:ed
35861002,88:5c:47
01180200,0c:b5:de
35629404,54:05:5f
35776903,84:a7:83
01207600,90:67:b5
01255100,90:67:b5
01259400,00:21:35
35239904,d0:99:d5
35392304,68:54:ed
86118501,00:17:cc
01243400,18:42:2f
01297900,68:59:7f
35392204,68:59:7f
86775000,90:67:f3
01259300,d0:99:d5
01259500,90:67:b5
35967502,d0:99:d5
35231004,68:54:ed
01229900,0c:b5:de
35184803,00:1d:4c
33218500,54:05:5f
33218600,68:59:7f
33218700,94:ae:61
33218800,54:e3:f6
33218900,d4:22:4e
33219000,04:0a:83
33219100,90:67:f3
33219200,94:ae:61
33219300,94:ae:61
33219400,00:21:35
35777003,54:05:5f
35296604,0c:b5:de
01258000,54:e3:f6
35562604,d0:99:d5
35641404,68:54:ed
35641504,00:1d:4c
35355004,4c:5f:d2
35439004,00:17:cc
35641604,18:42:2f
35765602,00:21:35
35231204,90:67:f3
01290800,00:17:cc
01365200,0c:b5:de
01368300,0c:b5:de
35652303,88:5c:47
35238703,d0:99:d5
01258400,00:1d:4c
35391704,54:e3:f6
01243300,54:05:5f
35347204,94:ae:61
35400703,00:17:cc
35908103,90:67:b5
01224100,4c:a7:4b
35280304,0c:b5:de
01290000,68:59:7f
35323904,18:42:2f
86106200,88:5c:47
35257603,4c:a7:4b
01188100,90:67:f3
35409404,94:ae:61
01245400,54:e3:f6
35154403,d0:99:d5
35348504,90:67:b5
01221500,90:67:f3
35908903,4c:5f:d2
01256100,88:5c:47
35263304,d0:99:d5
01232000,68:59:7f
35296704,90:67:f3
35330804,d0:99:d5
35512304,68:59:7f
00101600,84:a7:83
01234500,94:ae:61
35344204,94:ae:61
35638903,0c:b5:de
01201600,0c:b5:de
01264000,90:67:b5
35849303,04:0a:83
01210800,04:0a:83
01259600,4c:5f:d2
01261300,d0:99:d5
01259700,94:ae:61
01261400,90:67:f3
01252500,00:21:35
01263300,00:21:35
01263200,0c:b5:de
01263600,18:42:2f
35907603,90:67:b5
01217300,00:17:cc
35562704,68:54:ed
35981903,04:0a:83
01243200,00:1d:4c
01257800,18:42:2f
01257900,84:a7:83
35442903,18:42:2f
35607100,00:21:35
35608900,04:0a:83
35543200,94:ae:61
35603500,68:59:7f
35602800,68:59:7f
35673600,d0:99:d5
01080700,54:05:5f
35592000,18:42:2f
35634900,d0:99:d5
01176000,d4:22:4e
35633300,54:e3:f6
35631900,00:21:35
35631800,84:a7:83
35632000,00:1d:4c
35240802,00:17:cc
35240902,00:1d:4c
35267702,68:59:7f
35630603,4c:a7:4b
35765702,4c:5f:d2
01176100,54:e3:f6
35766002,4c:a7:4b
01178000,90:67:f3
35729402,94:ae:61
35165702,90:67:f3
35591800,18:42:2f
35591900,54:05:5f
35845400,68:54:ed
35595400,d0:99:d5
35669800,90:67:b5
35729302,04:0a:83
86240900,04:0a:83
35454204,0c:b5:de
86102701,d4:22:4e
86499201,84:a7:83
01316000,84:a7:83
01375600,00:21:35
01396300,18:42:2f
33003453,00:21:35
33003467,90:67:f3
33006153,54:05:5f
33006167,0c:b5:de
86191200,84:a7:83
